,word,num
1,咨询,181
6,投诉,116
5,城建,103
2,求助,81
0,其他,67
13,教育,50
4,交通,48
3,拆迁,47
9,医疗,43
10,建言,29
7,3.15,11
11,企业,6
12,三农,6
8,环保,4
15,治安,4
14,贪腐,2
16,文娱,2
17,就业,2
18,旅游,1
19,感谢,1
